idxs,title,date,typ,origin,section,subject_theme,health_issue,covid,doc_cited,direct_mention,precise_mention,imprecise_mention,generic_mention,hard_soft
60179,"PORTARIA Nº 648, DE 23 DE DEZEMBRO DE 2020",2020-12-23,Portaria,Presidência da República,S01,"restrição excepcional e temporária de entrada no_x000D_
País de estrangeiros de qualquer nacionalidade",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
60212,"PORTARIA Nº 615, DE 11 DE DEZEMBRO DE 2020",2020-12-11,Portaria,Presidência da República,S01,"restrição excepcional e temporária de entrada no_x000D_
País de estrangeiros de qualquer nacionalidade",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
180,"DECISÃO Nº 254, DE 31 DE DEZEMBRO DE 2020",2021-01-04,Decisão,Ministério da Infraestrutura,S01,"pedido de isenção relativos à conclusão da execução dos módulos de_x000D_
Exercícios Simulados de Emergência em Aeródromo",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
1074,DESPACHO DO PRESIDENTE DA REPÚBLICA,2021-01-11,Mensagem,Presidência da República,S01,"Veto parcialmente ao Projeto de Lei nº 1.013 que ""Suspende o pagamento do_x000D_
parcelamento de dívidas no âmbito do Programa de Modernização da Gestão e de_x000D_
Responsabilidade Fiscal do Futebol Brasileiro (Profut)",COVID-19,True,Declaration of Pandemic Status,Indirect,No,Yes,No,Hard norm
1700,"PORTARIA MC Nº 590, DE 13 DE JANEIRO DE 2021",2021-01-15,Portaria,Ministério da Cidadania,S01,"Dispor acerca de medidas para o enfrentamento da Emergência em_x000D_
Saúde Pública de Importância Nacional",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
1700,"PORTARIA MC Nº 590, DE 13 DE JANEIRO DE 2021",2021-01-15,Portaria,Ministério da Cidadania,S01,"Dispor acerca de medidas para o enfrentamento da Emergência em_x000D_
Saúde Pública de Importância Nacional",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,No,No,Soft norm
1848,ATA DA 19ª ASSEMBLEIA GERAL EXTRAORDINÁRIA REALIZADA EM 24 DE NOVEMBRO DE 2020,2021-01-15,Ata,Ministério das Comunicações,S01,Questões administrativas da EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS,COVID-19,True,Declaration of Pandemic Status,Direct,Yes,No,No,Soft norm
2003,"RESOLUÇÃO RE Nº 173, DE 14 DE Janeiro DE 2021",2021-01-18,Resolução,Ministério da Saúde,S01,"Inclução de as culturas: brócolis, couve, couve-chinesa...",Other (specify),FALSE,Joint FAO/WHO Meeting on Pesticide Residues (JMPR),Direct,Yes,No,No,Soft norm
2030,"PORTARIA MC Nº 591, DE 15 DE JANEIRO DE 2021",2021-01-18,Portaria,Ministério da Cidadania,S01,"Prorrogar a suspensão da realização de procedimentos do Programa Bolsa_x000D_
Família",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
2458,"PORTARIA Nº 312/DG, DE 19 DE JANEIRO DE 2021",2021-01-20,Portaria,Ministério da Infraestrutura,S01,"Orientar a Superintendência de Fiscalização e Coordenação das_x000D_
Unidades Regionais - SFC que, durante o período de emergência de saúde pública_x000D_
decorrente do surto de coronavírus (Sars-Cov2)",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
2518,"RESOLUÇÃO Nº 679, DE 19 DE JANEIRO DE 2021",2021-01-20,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Exercício das Práticas Integrativas e_x000D_
Complementares em Saúde (PICS) pelo nutricionista",Other (specify),FALSE,WHO Traditional medicine strategy 2002-2005,Direct,Yes,No,No,Soft norm
2520,"RESOLUÇÃO Nº 680, DE 19 DE JANEIRO DE 2021",2021-01-20,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Regulamentar a prática da fitoterapia pelo nutricionista, atribuindo-lhe_x000D_
as competências definidas na presente Resolução.",Other (specify),FALSE,,Direct,No,Yes,No,Soft norm
2522,"RESOLUÇÃO Nº 681, DE 19 DE JANEIRO DE 2021",2021-01-20,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Regulamentar a prática da acupuntura pelo nutricionista,Other (specify),FALSE,WHO Traditional medicine strategy 2002-2005,Direct,Yes,No,No,Soft norm
2590,"RESOLUÇÃO Nº 336, DE 19 JANEIRO DE 2021",2021-01-20,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Adotar o Sistema de Sessões Virtuais por videoconferência no dos Conselhos Federal e Regionais de Biomedicina, podendo ainda, utilizar-se de outros meios de transmissão de sons e imagens, por tempo indeterminado",COVID-19,True,WHO's Technical guidance on COVID-19,Direct,No,Yes,No,Soft norm
3148,"Portaria CREF11/MS nº 226, de 19 de janeiro de 2021",2021-01-25,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Suspender a aplicação que determinava o deferimento dos pedidos de renovação de_x000D_ Cédula de Identidade Profissional aos profissionais que estiverem financeiramente em_x000D_
dia.",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
3578,"PORTARIA MC Nº 597, DE 25 DE JANEIRO DE 2021",2021-01-26,Portaria,Ministério da Cidadania,S01,"Dispor sobre o calendário de pagamentos e saques do Auxílio_x000D_
Emergencial instituído.",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
3601,"PORTARIA Nº 652, DE 25 DE JANEIRO DE 2021",2021-01-26,Portaria,Presidência da República,S01,Restrição excepcional e temporária de entrada no País de estrangeiros de qualquer nacionalidade,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
4089,"RESOLUÇÃO Nº 29, DE 25 DE JANEIRO DE 2021",2021-01-28,Resolução,"Ministério da Mulher, da Família e dos Direitos Humanos",S01,"Estabelecer a possibilidade de realização das reuniões ordinárias e extraordinárias do Plenário por meios de participação remota, em caráter excepcionalíssimo",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,No,No,Soft norm
4366,"PORTARIA Nº 651, DE 8 DE JANEIRO DE 2021",2021-01-08,Portaria,Presidência da República,S01,Restrição excepcional e temporária de entrada_x000D_ no País de estrangeiros de qualquer nacionalidade,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
4619,"RESOLUÇÃO COFEN Nº 659, de 28 de janeiro de 2021",2021-02-01,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Alteração nos processos administrativos de atendimento ao profissional referentes ao registro de títulos, concessão de inscrição, inscrição remida, suspensão de inscrição, cancelamento e reinscrição, inscrição secundária, substituição e renovação da carteira profissional de identidade e transferência de inscrição, tendo em conta a situação gerada pela pandemia da COVID-19.",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
9807,"RESOLUÇÃO Nº 6, DE 29 DE MARÇO DE 2019",2019-04-01,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Regras para a elaboração de documentos escritos_x000D_ produzidos pela(o) psicóloga(o) no exercício profissional.,Other (specify),FALSE,"International Standard Classification of Occupations (ISCO, 2008 Version)",Direct,No,No,Yes,
11461,"DESPACHO nº 17, DE 8 DE ABRIL DE 2019",2019-04-09,Ato Normativo,Ministério da Economia,S01,"Publica Convênios ICMS aprovados na 172ª
Reunião Ordinária do CONFAZ, realizada no dia
05.04.019.",,FALSE,,,No,No,No,
11815,"RESOLUÇÃO Nº 4, DE 8 DE ABRIL DE 2019",2019-04-11,Resolução,Ministério da Educação,S01,"Aprova a matriz de competências dos Programas de_x000D_ Residência Médica em Oncologia Clínica._x000D_
",Other (specify),FALSE,WHO Model List of Essential Medicines,Direct,Yes,No,No,Soft norm
12449,"PORTARIA Nº 545, DE 12 DE ABRIL DE 2019",2019-04-15,Portaria,Ministério da Saúde,S01,"Habilita estabelecimentos de saúde ao recebimento do incentivo financeiro Iniciativa Hospital Amigo da Criança-IHAC e estabelece recursos do Bloco_x000D_
de Custeio das Ações e Serviços Públicos de Saúde a serem incorporados ao Grupo de Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar_x000D_
- MAC do Estado e Municípios de Goiás",Other (specify),FALSE,Baby-friendly_x000D_ Hospital Initiative,Direct,Yes,No,No,Soft norm
12625,"RESOLUÇÃO Nº 610, DE 13 DE DEZEMBRO DE 2018",2019-04-16,Resolução,Ministério da Saúde,S01,"Aprova o Parecer Técnico nº 454/2018, que dispõe sobre as_x000D_
recomendações do Conselho Nacional de Saúde à proposta de Diretrizes Curriculares_x000D_
Nacionais do curso de graduação de Bacharelado em Fonoaudiologia, conforme anexo.",Other (specify),FALSE,"International Classification of Functioning, Disability and Health (ICF)",Direct,Yes,No,No,Soft norm
14751,"DECRETO Nº 9.761, DE 11 DE ABRIL DE 2019",2019-04-11,Decreto numerado,Atos do Poder Executivo,S01,Aprova a Política Nacional sobre Drogas.,Drugs & Alcohol,FALSE,World Drug Report 2018,Direct,Yes,No,No,Soft norm
26096,"INSTRUÇÃO NORMATIVA - IN Nº 46, DE 21 DE AGOSTO DE 2019",2019-08-22,Instrução Normativa,Ministério da Saúde,S01,"Instrução Normativa com objetivo de adotar as diretrizes de_x000D_ Boas Práticas de Fabricação de Medicamentos Hemoderivados do Esquema de_x000D_ Cooperação em Inspeção Farmacêutica, PIC/S, como requisitos complementares a_x000D_ serem seguidos na fabricação de medicamentos hemoderivados em adição às Diretrizes_x000D_ Gerais de Boas Práticas de Fabricação de Medicamentos.",Other (specify),FALSE,,Direct,No,No,Yes,
26231,"RESOLUÇÃO Nº 8, DE 14 DE AGOSTO DE 2019",2019-08-23,Resolução,"Ministério da Mulher, da Família e dos Direitos Humanos",S01,Disposições sobre soluções preventivas de violação e_x000D_ garantidoras de direitos aos portadores de_x000D_ transtornos mentais e usuários problemáticos de_x000D_ álcool e outras drogas.,Mental and behavioral disorders,FALSE,Mental health action plan 2013 - 2020,Direct,Yes,No,No,Soft norm
26231,"RESOLUÇÃO Nº 8, DE 14 DE AGOSTO DE 2019",2019-08-23,Resolução,"Ministério da Mulher, da Família e dos Direitos Humanos",S01,"Disposições sobre soluções preventivas de violação e_x000D_
garantidoras de direitos aos portadores de_x000D_
transtornos mentais e usuários problemáticos de_x000D_
álcool e outras drogas.",Mental and behavioral disorders,FALSE,Joint UN Statement: Compulsory drug detention and rehabilitation centers,Direct,Yes,No,No,Soft norm
26231,"RESOLUÇÃO Nº 8, DE 14 DE AGOSTO DE 2019",2019-08-23,Resolução,"Ministério da Mulher, da Família e dos Direitos Humanos",S01,"Disposições sobre soluções preventivas de violação e_x000D_
garantidoras de direitos aos portadores de_x000D_
transtornos mentais e usuários problemáticos de_x000D_
álcool e outras drogas.",Mental and behavioral disorders,FALSE,QualityRights (WHO) 2012,Direct,Yes,No,No,Soft norm
26231,"RESOLUÇÃO Nº 8, DE 14 DE AGOSTO DE 2019",2019-08-23,Resolução,"Ministério da Mulher, da Família e dos Direitos Humanos",S01,"Disposições sobre soluções preventivas de violação e_x000D_
garantidoras de direitos aos portadores de_x000D_
transtornos mentais e usuários problemáticos de_x000D_
álcool e outras drogas.",Mental and behavioral disorders,FALSE,,Direct,Yes,No,No,Soft norm
33701,"PORTARIA Nº 189, DE 19 DE SETEMBRO DE 2019",2019-09-30,Portaria,"Ministério da Agricultura, Pecuária e Abastecimento",S01,"Disposições acerca da Comissão Permanente de Gestão de Riscos Biológicos_x000D_
e Biossegurança em Laboratórios da Rede Nacional de Laboratórios Agropecuários que_x000D_
manipulem agentes biológicos e suas partes, vírus e suas partes e príons de interesse_x000D_
em saúde animal - COMBioLAB",Other (specify),FALSE,,Direct,No,No,Yes,
33855,"Instrução Operacional Conjunta nº 1, de 26 de setembro de 2019",2019-09-30,Instrução,Ministério da Cidadania,S01,"Instrução Operacional Conjunta visando a qualificação do cuidado integral às pessoas com tuberculose em_x000D_
situação de vulnerabilidade social",Tuberculosis,FALSE,WHO. Global Tuberculosis Report 2018.,Direct,No,Yes,No,Soft norm
33855,"Instrução Operacional Conjunta nº 1, de 26 de setembro de 2019",2019-09-30,Instrução,Ministério da Cidadania,S01,"Instrução Operacional Conjunta visando a qualificação do cuidado integral às pessoas com tuberculose em_x000D_
situação de vulnerabilidade social",Tuberculosis,FALSE,WHO. Global Tuberculosis Report 2018.,Indirect,No,Yes,No,Hard norm
34822,"Instrução Operacional Conjunta nº 1, de 26 de setembro de 2019 (*)",2019-10-02,Instrução,Ministério da Cidadania,S01,"Instrução Operacional Conjunta visando a qualificação do cuidado integral às pessoas com tuberculose em_x000D_
situação de vulnerabilidade social",Tuberculosis,FALSE,WHO. Global Tuberculosis Report 2018.,Indirect,No,Yes,No,Hard norm
34822,"Instrução Operacional Conjunta nº 1, de 26 de setembro de 2019 (*)",2019-10-02,Instrução,Ministério da Cidadania,S01,"Instrução Operacional Conjunta visando a qualificação do cuidado integral às pessoas com tuberculose em_x000D_
situação de vulnerabilidade social",Tuberculosis,FALSE,WHO. Global Tuberculosis Report 2018.,Direct,Yes,No,No,Soft norm
36504,"RESOLUÇÃO Nº 46, DE 29 DE AGOSTO DE 2019",2019-10-11,Resolução,Ministério da Saúde,S01,"Institui e estrutura o Comitê Gestor da Estratégia de Saúde_x000D_
Digital subsituindo o Comitê Gestor da Estratégia de e-Saúde no_x000D_
Brasil._x000D_
",Other (specify),FALSE,,Direct,No,No,Yes,Soft norm
37847,"RESOLUÇÃO  - RDC Nº 316, DE 17 DE OUTUBRO DE 2019",2019-10-18,Resolução,Ministério da Saúde,S01,"Adota resolução da Diretoria Colegiada que dispõe sobre os requisitos sanitários da água do mar dessalinizada, potável e envasada",Other (specify),FALSE,,Direct,No,Yes,No,Soft norm
41262,"RESOLUÇÃO Nº 620, DE 4 DE NOVEMBRO DE 2019",2019-11-06,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Regra atuação de profissionais de enfermagem em asilos para terceira idade,Aging,FALSE,WHO Guidelines on Integrated Care for Older People,Direct,Yes,No,No,Soft norm
41498,"DECRETO Nº 10.088, DE 5 DE NOVEMBRO DE 2019",2019-11-06,Decreto numerado,Atos do Poder Executivo,S01,"Consolidação de atos normativos editados pelo Poder_x000D_ Executivo Federal que dispõem sobre a_x000D_ promulgação de convenções e recomendações da_x000D_ Organização Internacional do Trabalho - OIT_x000D_ ratificadas pela República Federativa do Brasil._x000D_
",Other (specify),FALSE,,Indirect,No,No,Yes,
41498,"DECRETO Nº 10.088, DE 5 DE NOVEMBRO DE 2019",2019-11-06,Decreto numerado,Atos do Poder Executivo,S01,"Consolidação de atos normativos editados pelo Poder_x000D_ Executivo Federal que dispõem sobre a_x000D_ promulgação de convenções e recomendações da_x000D_ Organização Internacional do Trabalho - OIT_x000D_ ratificadas pela República Federativa do Brasil._x000D_
",Other (specify),FALSE,International Chemical Safety Cards - WHO,Indirect,Yes,No,No,Soft norm
41498,"DECRETO Nº 10.088, DE 5 DE NOVEMBRO DE 2019",2019-11-06,Decreto numerado,Atos do Poder Executivo,S01,"Consolidação de atos normativos editados pelo Poder_x000D_ Executivo Federal que dispõem sobre a_x000D_ promulgação de convenções e recomendações da_x000D_ Organização Internacional do Trabalho - OIT_x000D_ ratificadas pela República Federativa do Brasil._x000D_
",Other (specify),FALSE,,Indirect,No,No,Yes,Soft norm
41498,"DECRETO Nº 10.088, DE 5 DE NOVEMBRO DE 2019",2019-11-06,Decreto numerado,Atos do Poder Executivo,S01,"Consolidação de atos normativos editados pelo Poder_x000D_ Executivo Federal que dispõem sobre a_x000D_ promulgação de convenções e recomendações da_x000D_ Organização Internacional do Trabalho - OIT_x000D_ ratificadas pela República Federativa do Brasil._x000D_
",Other (specify),FALSE,,Indirect,No,No,Yes,Soft norm
41498,"DECRETO Nº 10.088, DE 5 DE NOVEMBRO DE 2019",2019-11-06,Decreto numerado,Atos do Poder Executivo,S01,"Consolidação de atos normativos editados pelo Poder_x000D_ Executivo Federal que dispõem sobre a_x000D_ promulgação de convenções e recomendações da_x000D_ Organização Internacional do Trabalho - OIT_x000D_ ratificadas pela República Federativa do Brasil._x000D_
",Other (specify),FALSE,,Indirect,No,No,Yes,Soft norm
41498,"DECRETO Nº 10.088, DE 5 DE NOVEMBRO DE 2019",2019-11-06,Decreto numerado,Atos do Poder Executivo,S01,"Consolidação de atos normativos editados pelo Poder_x000D_ Executivo Federal que dispõem sobre a_x000D_ promulgação de convenções e recomendações da_x000D_ Organização Internacional do Trabalho - OIT_x000D_ ratificadas pela República Federativa do Brasil._x000D_
",Other (specify),FALSE,,Indirect,No,No,Yes,Soft norm
42052,"RESOLUÇÃO Nº 8, DE 7 DE NOVEMBRO DE 2019",2019-11-08,Resolução,Ministério da Economia,S01,"Aplicação de direito antidumping definitivo, por um prazo de até 5 (cinco) anos, às importações brasileiras de tubos de ferro fundido, originárias de China, Emirados Árabes Unidos e Índia, e suspendendo sua aplicação, por até um ano, em razão de interesse público.",Other (specify),FALSE,,Direct,No,No,Yes,Soft norm
42939,"PORTARIA Nº 597, DE 11 DE NOVEMBRO DE 2019",2019-11-13,Portaria,Ministério da Economia,S01,"Institui a responsabilidade pela realização das ações e atividades ao Instituto de Pesquisa Econômica Aplicada conjuntamente ao Centro Internacional de Políticas_x000D_
para Desenvolvimento Inclusivo.",Other (specify),FALSE,Complementary adjustment on the basic accord of technical assistance,Direct,Yes,No,No,Soft norm
37195,"Resolução CREF16/RN nº 49, de 7 de setembro 2020",2020-09-11,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Prorroga os prazos de vencimentos das anuidades de 2020 das Pessoas_x000D_
Físicas e Jurídicas registradas no CREF16/RN e dá_x000D_
outras providências.",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
